Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
13490,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),206,Borough Park,2000,76418,,
13491,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,2000,69973,,
13492,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,2000,23699,,
13493,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,2000,53662,,
13494,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,2000,54793,,
13495,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,2000,35002,,
13496,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),301,Washington Heights,2000,68317,,
13497,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,2000,36720,,
13498,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),303,East Harlem,2000,14486,,
13499,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),304,Upper West Side,2000,84654,,
13500,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,2000,58458,,
13501,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),402,West Queens,2000,74155,,
13502,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,2000,36207,,
13503,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,2000,62502,,
13504,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),407,Southwest Queens,2000,51328,,
13505,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),408,Jamaica,2000,43523,,
13506,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),409,Southeast Queens,2000,32928,,
13507,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),410,Rockaways,2000,13301,,
13508,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,2000,92828,,
13509,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,2000,79430,,
13510,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,2000,61061,,
13511,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,2000,29419,,
13512,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),501502,Northern SI,2000,26956,,
13513,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),503504,Southern SI,2000,15145,,
13514,26,4,2,16,4,Pre-1950 Homes,Number,UHF34,Neighborhood (UHF 34),105106107,South Bronx,2000,73123,,
14011,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,2000,38,,
14012,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,2000,34.6,,
14013,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,2000,55.1,,
14014,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,2000,46.7,,
14015,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),201,Greenpoint,2000,69.6,,
14016,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,2000,77,,
14017,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,2000,55.2,,
14018,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),204,East New York,2000,43.3,,
14019,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),205,Sunset Park,2000,71.9,,
14020,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),206,Borough Park,2000,67.4,,
14021,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,2000,62.9,,
14022,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,2000,32.6,,
14023,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,2000,66.1,,
14024,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,2000,47.4,,
14025,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,2000,51.6,,
14026,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),301,Washington Heights,2000,70.6,,
14027,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,2000,51.6,,
14028,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),303,East Harlem,2000,35.3,,
14029,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),304,Upper West Side,2000,67.1,,
14030,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,2000,64.7,,
14031,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),402,West Queens,2000,47.3,,
14032,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,2000,37.3,,
14033,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,2000,60.5,,
14034,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),407,Southwest Queens,2000,56.4,,
14035,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),408,Jamaica,2000,44.6,,
14036,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),409,Southeast Queens,2000,48.5,,
14037,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),410,Rockaways,2000,31.9,,
14038,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,2000,41.8,,
14039,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,2000,62.4,,
14040,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,2000,55.2,,
14041,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,2000,41.1,,
14042,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),501502,Northern SI,2000,40.3,,
14043,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),503504,Southern SI,2000,15.6,,
14044,27,4,5,16,4,Pre-1950 Homes,Percent,UHF34,Neighborhood (UHF 34),105106107,South Bronx,2000,41.1,,
13575,26,6,2,16,4,Pre-1950 Homes,Number,Citywide,Citywide,1,New York City,2000,1642098,,
14105,27,6,5,16,4,Pre-1950 Homes,Percent,Citywide,Citywide,1,New York City,2000,51.3,,
122761,77,1,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Borough,Borough,1,Bronx,2011,70785,,
122762,77,1,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Borough,Borough,2,Brooklyn,2011,121710,,
122763,77,1,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Borough,Borough,3,Manhattan,2011,94159,,
122764,77,1,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Borough,Borough,4,Queens,2011,60932,,
122765,77,1,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Borough,Borough,5,Staten Island,2011,3084,,
122822,78,1,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Borough,Borough,1,Bronx,2011,17.3,,
122823,78,1,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Borough,Borough,2,Brooklyn,2011,15,,
122824,78,1,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Borough,Borough,3,Manhattan,2011,15.1,,
122825,78,1,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Borough,Borough,4,Queens,2011,9.6,,
122826,78,1,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Borough,Borough,5,Staten Island,2011,2,,
122766,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),1,Mott Haven/Hunts Point,2011,6513,,
122767,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),2,Morrisania/East Tremont,2011,9510,,
122768,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),3,Highbridge/South Concourse,2011,10355,,
122769,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),4,University Heights/Fordham,2011,7675,,
122770,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),5,Kingsbridge Heights/Mosholu,2011,10471,,
122771,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),6,Riverdale/Kingsbridge,2011,5625,,
122772,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),7,Soundview/Parkchester,2011,8599,,
122773,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),8,Throgs Neck/Co-op City,2011,2794,,
122774,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),9,Pelham Parkway,2011,3119,,
122775,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),10,Williamsbridge/Baychester,2011,6125,,
122776,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),11,Williamsburg/Greenpoint,2011,5821,,
122777,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),12,Brooklyn Heights/Fort Greene,2011,7417,,
122778,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),13,Bedford Stuyvesant,2011,5721,,
122779,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),14,Bushwick,2011,6207,,
122780,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),15,East New York/Starret City,2011,4815,,
122781,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),16,Park Slope/Carroll Gardens,2011,9597,,
122782,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),17,Sunset Park,2011,6619,,
122783,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),18,N. Crown Heights/Prospect Heights,2011,7860,,
122784,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),19,South Crown Heights,2011,9531,,
122785,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),20,Bay Ridge,2011,6091,,
122786,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),21,Bensonhurst,2011,5202,,
122787,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),22,Borough Park,2011,5137,,
122788,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),23,Coney Island,2011,4129,,
122789,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),24,Flatbush,2011,11701,,
122790,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),25,Sheepshead Bay/Gravesend,2011,5266,,
122791,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),26,Brownsville/Ocean Hill,2011,7135,,
122792,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),27,East Flatbush,2011,7708,,
122793,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),28,Flatlands/Canarsie,2011,5754,,
122794,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),29,Greenwich Village/Financial District,2011,7361,,
122795,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),30,Lower East Side/Chinatown,2011,11865,,
122796,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),31,Chelsea/Clinton/Midtown,2011,5973,,
122797,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),32,Stuyvesant Town/Turtle Bay,2011,8138,,
122798,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),33,Upper West Side,2011,10114,,
122799,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),34,Upper East Side,2011,9889,,
122800,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),35,Morningside Heights/Hamilton Heights,2011,8973,,
122801,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),36,Central Harlem,2011,8430,,
122802,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),37,East Harlem,2011,8602,,
122803,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),38,Washington Heights/Inwood,2011,14812,,
122804,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),39,Astoria,2011,10947,,
122805,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),40,Sunnyside/Woodside,2011,6212,,
122806,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),41,Jackson Heights,2011,5130,,
122807,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),42,Elmhurst/Corona,2011,2280,,
122808,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),43,Middle Village/Ridgewood,2011,6122,,
122809,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),44,Forest Hills/Rego Park,2011,4047,,
122810,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),45,Flushing/Whitestone,2011,4261,,
122811,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),46,Hillcrest/Fresh Meadows,2011,5918,,
122812,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),47,Kew Gardens/Woodhaven,2011,2927,,
122813,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),48,Howard Beach/South Ozone Park,2011,1593,,
122814,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),49,Bayside/Little Neck,2011,1543,,
122815,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),50,Jamaica,2011,3703,,
122816,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),51,Bellerose/Rosedale,2011,5599,,
122817,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),52,Rockaways,2011,650,,
122818,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),53,North Shore,2011,2010,,
122819,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),54,Mid Island,2011,1074,,
122820,77,2,2,41,4,Pre-1960 Homes with Peeling Paint,Number,Subboro,Neighborhood (subborough),55,South Shore,2011,0,,
122827,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),1,Mott Haven/Hunts Point,2011,15.9,,
122828,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),2,Morrisania/East Tremont,2011,20.5,,
122829,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),3,Highbridge/South Concourse,2011,23.8,,
122830,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),4,University Heights/Fordham,2011,20.3,,
122831,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),5,Kingsbridge Heights/Mosholu,2011,26.6,,
122832,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),6,Riverdale/Kingsbridge,2011,15.4,,
122833,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),7,Soundview/Parkchester,2011,16.7,,
122834,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),8,Throgs Neck/Co-op City,2011,7.9,,
122835,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),9,Pelham Parkway,2011,7.9,,
122836,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),10,Williamsbridge/Baychester,2011,15.6,,
122837,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),11,Williamsburg/Greenpoint,2011,11.7,,
122838,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),12,Brooklyn Heights/Fort Greene,2011,15.9,,
122839,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),13,Bedford Stuyvesant,2011,12.9,,
122840,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),14,Bushwick,2011,16,,
122841,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),15,East New York/Starret City,2011,10.9,,
122842,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),16,Park Slope/Carroll Gardens,2011,23.5,,
122843,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),17,Sunset Park,2011,16.7,,
122844,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),18,N. Crown Heights/Prospect Heights,2011,18.9,,
122845,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),19,South Crown Heights,2011,24.6,,
122846,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),20,Bay Ridge,2011,14.2,,
122847,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),21,Bensonhurst,2011,8.3,,
122848,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),22,Borough Park,2011,12.7,,
122849,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),23,Coney Island,2011,8.7,,
122850,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),24,Flatbush,2011,23.6,,
122851,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),25,Sheepshead Bay/Gravesend,2011,10.5,,
122852,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),26,Brownsville/Ocean Hill,2011,19.1,,
122853,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),27,East Flatbush,2011,19.9,,
122854,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),28,Flatlands/Canarsie,2011,10.2,,
122855,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),29,Greenwich Village/Financial District,2011,11.1,,
122856,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),30,Lower East Side/Chinatown,2011,19,,
122857,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),31,Chelsea/Clinton/Midtown,2011,9.3,,
122858,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),32,Stuyvesant Town/Turtle Bay,2011,11,,
122859,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),33,Upper West Side,2011,13,,
122860,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),34,Upper East Side,2011,9.7,,
122861,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),35,Morningside Heights/Hamilton Heights,2011,23.4,,
122862,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),36,Central Harlem,2011,20.8,,
122863,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),37,East Harlem,2011,22.6,,
122864,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),38,Washington Heights/Inwood,2011,23.9,,
122865,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),39,Astoria,2011,18.1,,
122866,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),40,Sunnyside/Woodside,2011,14.3,,
122867,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),41,Jackson Heights,2011,11.8,,
122868,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),42,Elmhurst/Corona,2011,6,,
122869,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),43,Middle Village/Ridgewood,2011,12.4,,
122870,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),44,Forest Hills/Rego Park,2011,10.6,,
122871,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),45,Flushing/Whitestone,2011,5.5,,
122872,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),46,Hillcrest/Fresh Meadows,2011,12.6,,
122873,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),47,Kew Gardens/Woodhaven,2011,8,,
122874,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),48,Howard Beach/South Ozone Park,2011,4.9,,
122875,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),49,Bayside/Little Neck,2011,4.3,,
122876,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),50,Jamaica,2011,6.9,,
122877,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),51,Bellerose/Rosedale,2011,11,,
122878,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),52,Rockaways,2011,2.1,,
122879,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),53,North Shore,2011,3.6,,
122880,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),54,Mid Island,2011,2.4,,
122881,78,2,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,Subboro,Neighborhood (subborough),55,South Shore,2011,0,,
155703,78,3,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011,16.2,,
155704,78,3,5,41,4,Pre-1960 Homes with Peeling Paint,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011,12.4,,
